year,month,Row Labels,Sum of Administered,Sum of Administered_Janssen,Sum of Administered_Moderna,Sum of Administered_Pfizer,Sum of Administered_Unk_Manuf,Sum of Series_Complete_Yes,Sum of Series_Complete_Pop_Pct,Sum of Series_Complete_Janssen,Sum of Series_Complete_Moderna,Sum of Series_Complete_Pfizer,Sum of Series_Complete_Unk_Manuf,All other conditions_with_covid,Alzheimer disease_with_covid,Circulatory diseases_with_covid,COVID-19,Diabetes_with_covid,"Intentional and unintentional injury, poisoning_with_covid",Malignant neoplasms_with_covid,Obesity_with_covid,Renal failure_with_covid,Respiratory diseases_with_covid,Sepsis_with_covid,Vascular and unspecified dementia_with_covid,COVID_Death_count,Sum of Natural Cause,Sum of Septicemia,Sum of Malignant neoplasms,Sum of Diabetes mellitus,Sum of Influenza and pneumonia,Sum of Alzheimer,Sum of Chronic lower respiratory,Sum of Other diseases of respiratory system,Sum of Nephritis,Sum of not elsewhere classified,Sum of Diseases of heart ,Sum of Cerebrovascular diseases
2020,1,Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5729,106,984,124,136,281,361,91,111,144,1390,341
2020,1,Alaska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,113,97,232,0,274,305,74,113,63,86,331
2020,1,Arizona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6908,90,1272,270,149,318,409,122,85,97,1510,302
2020,1,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3356,76,632,122,92,181,274,100,99,157,851,152
2020,1,California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32297,196,5915,1298,894,1988,1403,381,495,142,7199,1937
2020,1,Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3999,101,849,117,112,191,272,104,64,157,829,227
2020,1,Connecticut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3194,85,668,70,82,102,131,82,109,139,736,139
2020,1,Delaware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,91,175,232,132,147,111,74,142,63,238,132
2020,1,District of Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,113,122,185,132,219,305,50,85,63,157,170
2020,1,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21185,293,4472,692,416,703,1366,296,342,326,5180,1597
2020,1,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9157,194,1705,264,241,502,547,239,222,114,2079,468
2020,1,Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,113,208,159,118,188,203,124,142,157,265,79
2020,1,Idaho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363,91,307,128,132,61,106,124,142,157,288,72
2020,1,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11063,174,2275,319,252,447,576,159,266,109,2636,677
2020,1,Indiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7113,130,1309,246,149,263,526,114,169,116,1606,319
2020,1,Iowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3105,102,611,109,84,149,224,98,123,96,796,126
2020,1,Kansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2854,90,516,88,106,132,208,96,76,136,630,127
2020,1,Kentucky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5090,108,1007,174,138,173,374,87,107,104,1106,238
2020,1,Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4587,113,876,162,103,226,252,101,104,73,1213,255
2020,1,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,45,313,128,132,193,106,124,142,126,328,126
2020,1,Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5045,81,1052,164,116,121,217,84,92,157,1264,305
2020,1,Massachusetts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6020,122,1251,150,172,166,284,99,147,92,1233,236
2020,1,Michigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9834,126,2037,342,186,436,639,138,189,95,2523,599
2020,1,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4682,82,1000,153,87,272,268,84,95,134,912,230
2020,1,Mississippi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3316,113,599,131,97,193,241,99,94,136,816,173
2020,1,Missouri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6601,102,1264,159,134,314,425,173,150,84,1651,338
2020,1,Montana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,113,208,232,132,230,176,124,142,126,247,275
2020,1,Nebraska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,113,336,62,106,123,126,124,142,157,373,82
2020,1,Nevada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2858,113,511,91,65,85,186,124,125,157,802,157
2020,1,New Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,113,259,232,106,59,74,124,142,157,301,57
2020,1,New Jersey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7894,195,1563,220,163,240,328,226,178,108,1997,392
2020,1,New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,113,334,70,85,65,137,124,142,126,463,134
2020,1,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16291,198,3226,505,573,426,730,308,287,263,4564,603
2020,1,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9841,157,2026,334,231,461,606,173,218,92,1958,562
2020,1,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,113,135,232,132,186,254,99,113,126,150,166
2020,1,Ohio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13054,228,2465,402,253,570,792,231,237,204,3081,700
2020,1,Oklahoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4371,77,791,149,79,188,343,113,62,157,1228,195
2020,1,Oregon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3578,113,817,154,88,194,217,91,124,118,680,210
2020,1,Pennsylvania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14563,252,2880,418,337,403,670,284,283,273,3427,764
2020,1,Rhode Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,113,177,159,132,236,210,74,142,63,255,223
2020,1,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5268,90,998,217,115,258,359,116,129,136,1098,278
2020,1,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,68,171,232,132,147,257,99,113,31,185,165
2020,1,Tennessee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8033,99,1408,263,270,367,529,124,119,87,1860,437
2020,1,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21961,352,4113,761,478,1143,1148,361,444,188,5071,1162
2020,1,Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1865,113,341,73,127,98,101,124,107,157,402,102
2020,1,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,91,135,232,106,274,208,99,85,31,153,331
2020,1,Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7296,117,1529,244,149,285,381,141,195,81,1532,392
2020,1,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5640,71,1252,209,131,366,305,90,126,137,1261,305
2020,1,West Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2406,103,413,104,90,87,200,110,67,136,558,101
2020,1,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5284,82,1089,152,96,256,330,79,95,136,1231,294
2020,1,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,68,100,185,132,274,207,99,85,63,119,331
2020,2,Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5108,95,975,121,149,262,373,92,95,115,1403,322
2020,2,Alaska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,91,86,232,106,219,305,124,85,126,323,331
2020,2,Arizona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5840,113,1268,244,161,311,408,97,70,105,1425,334
2020,2,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3159,85,654,121,107,205,264,70,83,126,833,144
2020,2,California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26473,179,5873,1057,919,1817,1537,338,497,94,6750,1675
2020,2,Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3667,102,849,104,71,212,274,93,77,157,757,225
2020,2,Connecticut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2974,73,638,79,109,86,145,80,77,136,781,133
2020,2,Delaware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,91,209,232,132,274,106,124,142,31,191,56
2020,2,District of Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,113,108,232,106,274,244,99,85,94,152,275
2020,2,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19962,269,4458,702,402,658,1324,317,363,318,5077,1521
2020,2,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8210,170,1751,275,192,411,510,214,214,114,2043,473
2020,2,Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147,113,231,198,118,274,204,124,142,126,321,78
2020,2,Idaho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297,91,273,163,132,105,93,124,142,157,309,75
2020,2,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,160,2270,304,310,406,582,166,282,116,2592,609
2020,2,Indiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6490,127,1403,224,140,287,501,121,158,137,1539,364
2020,2,Iowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2895,102,598,101,77,128,179,93,105,137,772,151
2020,2,Kansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2521,113,524,80,91,151,177,75,82,94,582,124
2020,2,Kentucky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4458,95,1004,163,111,161,364,86,93,73,1044,188
2020,2,Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,110,902,181,102,209,258,132,105,80,1224,239
2020,2,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375,68,328,163,117,140,113,110,142,126,301,126
2020,2,Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4599,77,1047,160,119,104,237,80,81,157,1180,306
2020,2,Massachusetts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5658,100,1301,135,219,178,312,110,129,90,1172,229
2020,2,Michigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9209,136,1983,311,266,448,626,133,213,100,2613,554
2020,2,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4281,83,993,133,97,270,223,83,83,105,873,228
2020,2,Mississippi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2929,113,598,119,103,170,233,88,75,157,835,177
2020,2,Missouri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6168,113,1302,171,188,282,421,176,202,157,1576,329
2020,2,Montana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,91,218,232,132,230,69,124,142,157,252,225
2020,2,Nebraska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598,91,375,132,120,111,110,124,123,157,339,76
2020,2,Nevada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2490,113,491,136,85,79,221,124,142,157,735,165
2020,2,New Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142,113,260,195,132,229,97,124,96,157,270,226
2020,2,New Jersey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7036,217,1533,196,150,256,319,228,158,115,1837,366
2020,2,New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665,113,341,105,107,148,122,96,124,126,403,90
2020,2,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14912,205,3320,455,543,374,754,301,287,289,4423,606
2020,2,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9126,178,1999,298,312,488,604,168,207,85,1958,590
2020,2,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,113,132,232,132,148,255,124,142,126,162,275
2020,2,Ohio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11484,210,2405,392,281,524,766,208,210,180,3019,702
2020,2,Oklahoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3754,95,781,137,91,189,300,94,107,157,1116,190
2020,2,Oregon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3406,113,785,112,63,211,217,98,126,105,742,202
2020,2,Pennsylvania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12786,234,2807,388,339,407,701,261,316,240,3314,679
2020,2,Rhode Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,68,211,162,132,146,161,99,142,126,249,170
2020,2,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4744,102,998,179,112,236,338,91,85,122,1129,226
2020,2,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,113,185,197,132,147,108,124,142,94,171,177
2020,2,Tennessee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6949,93,1458,246,205,339,534,122,116,91,1751,365
2020,2,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19446,323,4282,726,458,1042,1190,318,413,169,4900,1088
2020,2,Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1768,113,326,73,103,114,101,111,124,157,444,93
2020,2,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,23,128,232,132,274,305,124,28,0,148,331
2020,2,Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6655,88,1480,262,134,303,376,148,167,75,1546,386
2020,2,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5324,86,1233,190,120,364,309,82,127,77,1184,326
2020,2,West Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145,113,454,123,80,87,183,124,76,96,529,85
2020,2,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5071,75,1117,164,105,255,310,77,83,157,1283,257
2020,2,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,68,93,232,106,219,257,124,57,94,97,331
2020,3,Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,3941,66,758,104,116,243,277,100,87,79,1037,267
2020,3,Alaska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,68,273,139,106,164,244,99,85,63,62,265
2020,3,Arizona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,52,4807,80,1035,186,134,260,341,107,66,81,1143,271
2020,3,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2387,69,493,81,79,134,203,73,62,126,603,118
2020,3,California,0,0,0,0,0,0,0,0,0,0,0,79,0,79,278,14,0,0,0,26,283,12,0,771,20869,137,4716,837,754,1403,1165,266,351,86,5154,1355
2020,3,Colorado,0,0,0,0,0,0,0,0,0,0,0,39,0,0,98,0,0,0,0,0,96,0,0,233,2993,59,633,82,74,164,229,67,82,126,631,171
2020,3,Connecticut,0,0,0,0,0,0,0,0,0,0,0,0,0,10,108,0,0,0,0,0,36,0,0,154,2448,60,511,68,69,66,126,56,64,87,578,132
2020,3,Delaware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,68,174,185,106,134,144,99,95,94,177,109
2020,3,District of Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,68,105,185,106,164,244,74,85,31,100,210
2020,3,Florida,0,0,0,0,0,0,0,0,0,0,0,11,0,115,177,33,0,0,0,0,141,0,0,477,16052,217,3674,552,365,515,1083,243,249,274,3899,1219
2020,3,Georgia,0,0,0,0,0,0,0,0,0,0,0,48,0,37,206,10,0,0,0,0,221,24,0,546,6584,145,1401,196,156,320,381,178,157,107,1562,391
2020,3,Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,91,205,185,90,52,146,99,113,94,213,50
2020,3,Idaho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,45,248,116,106,102,73,74,113,126,255,51
2020,3,Illinois,0,0,0,0,0,0,0,0,0,0,0,11,0,109,180,66,0,0,0,0,146,0,0,512,8362,138,1841,240,345,361,490,138,226,93,2052,496
2020,3,Indiana,0,0,0,0,0,0,0,0,0,0,0,45,0,0,113,0,0,0,0,0,111,0,0,269,5172,79,1119,175,144,245,398,101,128,90,1187,275
2020,3,Iowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2283,66,464,63,92,113,169,61,95,126,571,95
2020,3,Kansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,79,351,78,85,76,130,60,113,105,475,109
2020,3,Kentucky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3559,63,752,100,103,125,286,84,70,78,896,169
2020,3,Louisiana,0,0,0,0,0,0,0,0,0,0,0,92,0,105,394,41,0,0,0,21,384,21,0,1058,3775,94,689,158,86,186,223,110,89,66,953,171
2020,3,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069,45,274,152,96,132,82,99,113,63,225,119
2020,3,Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,35,3775,85,829,116,130,86,208,62,62,126,924,241
2020,3,Massachusetts,0,0,0,0,0,0,0,0,0,0,0,34,0,0,122,0,0,0,0,0,102,0,0,258,4608,86,1022,117,164,151,241,92,128,55,960,181
2020,3,Michigan,0,0,0,0,0,0,0,0,0,0,0,132,0,76,490,24,0,0,0,36,438,55,11,1262,7810,111,1597,254,253,336,507,107,180,104,2121,436
2020,3,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,3300,68,744,113,88,188,185,60,53,96,640,167
2020,3,Mississippi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,2368,91,524,98,91,134,190,73,63,126,600,124
2020,3,Missouri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,4829,78,1015,133,171,202,369,147,129,67,1224,290
2020,3,Montana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,91,170,139,74,219,58,99,85,126,178,157
2020,3,Nebraska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277,68,276,124,89,67,103,99,113,126,280,54
2020,3,Nevada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,10,0,0,22,1922,91,397,88,81,75,157,87,113,126,545,115
2020,3,New Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,91,199,185,75,137,115,99,113,126,223,209
2020,3,New Jersey,0,0,0,0,0,0,0,0,0,0,0,222,0,355,696,74,0,0,0,31,771,72,11,2232,6279,183,1180,174,193,200,250,192,147,106,1618,304
2020,3,New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321,91,236,66,77,51,91,99,98,126,341,61
2020,3,New York,0,0,0,0,0,0,0,0,0,0,0,533,0,1597,2867,358,0,71,29,79,3014,151,79,8778,14306,171,2592,462,585,348,646,276,239,201,3932,524
2020,3,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7206,120,1536,262,210,388,437,137,170,70,1604,435
2020,3,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,91,111,185,74,219,151,99,85,126,118,210
2020,3,Ohio,0,0,0,0,0,0,0,0,0,0,0,16,0,0,91,0,0,0,0,0,69,0,0,176,9234,155,1903,321,262,465,642,199,166,134,2349,522
2020,3,Oklahoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,2988,76,637,121,94,138,250,84,97,126,876,150
2020,3,Oregon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,2821,91,604,111,63,173,188,65,98,72,561,175
2020,3,Pennsylvania,0,0,0,0,0,0,0,0,0,0,0,14,0,0,94,0,0,0,0,0,60,0,0,168,10032,182,2194,297,345,345,589,205,252,207,2483,534
2020,3,Rhode Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,91,173,185,79,94,111,74,57,63,197,156
2020,3,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,3943,54,858,134,80,228,236,96,85,86,903,238
2020,3,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,91,149,149,106,133,51,99,57,31,136,211
2020,3,Tennessee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,10,0,0,33,5600,72,1181,192,168,266,424,110,82,64,1421,311
2020,3,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,84,15486,273,3320,577,362,878,880,233,349,117,3818,912
2020,3,Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490,91,287,99,62,95,77,74,113,126,350,69
2020,3,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,68,113,185,106,174,143,99,57,63,124,265
2020,3,Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,61,5447,74,1214,190,142,213,317,102,134,66,1280,333
2020,3,Washington,0,0,0,0,0,0,0,0,0,0,0,138,0,120,280,27,0,0,0,20,367,0,19,971,4473,49,915,155,125,290,253,76,81,64,981,253
2020,3,West Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719,91,357,79,59,65,164,99,64,87,408,81
2020,3,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,23,4045,65,881,126,135,206,258,65,61,126,982,201
2020,3,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,23,277,185,106,174,244,99,28,63,74,265
2020,4,Alabama,0,0,0,0,0,0,0,0,0,0,0,100,0,94,332,26,0,0,0,0,238,33,28,851,4223,92,751,128,83,254,247,77,73,84,1036,257
2020,4,Alaska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,68,65,139,106,219,244,74,85,31,59,199
2020,4,Arizona,0,0,0,0,0,0,0,0,0,0,0,127,10,132,390,52,0,0,0,13,386,0,32,1142,4967,66,1022,176,91,269,301,91,68,64,1042,237
2020,4,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,48,2284,91,462,74,60,129,185,99,64,94,585,112
2020,4,California,0,0,0,0,0,0,0,0,0,0,0,584,114,1622,2016,387,0,53,68,255,2510,320,176,8105,22350,135,4590,919,545,1493,1128,230,361,91,5197,1413
2020,4,Colorado,0,0,0,0,0,0,0,0,0,0,0,376,51,507,872,119,0,45,11,73,1100,48,161,3363,3829,74,686,104,66,217,222,76,66,126,664,167
2020,4,Connecticut,0,0,0,0,0,0,0,0,0,0,0,683,67,1316,2455,289,11,86,23,143,2019,138,412,7642,4633,53,511,80,57,110,103,63,50,73,639,111
